playerID,yearID_x,stint,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,yearID_y,teamID,lgID,salary
glanvdo01,2001,1,153,634,74,166,24,3,14,55.0,28.0,6.0,19,91.0,1.0,4.0,10.0,7.0,7.0,1970.0,8.0,25.0,USA,NJ,Hackensack,,,,,,,Doug,Glanville,Douglas Metunwa,170.0,74.0,R,R,1996-06-09,2004-10-03,gland001,glanvdo01,2002,PHI,NL,4000000
glaustr01,2001,1,161,588,100,147,38,2,41,108.0,10.0,3.0,107,158.0,7.0,6.0,0.0,7.0,16.0,1976.0,8.0,3.0,USA,CA,Tarzana,,,,,,,Troy,Glaus,Troy Edward,220.0,77.0,R,R,1998-07-31,2010-10-01,glaut001,glaustr01,2002,ANA,AL,4000000
gomezch02,4002,3,98,301,37,78,19,0,8,43.0,4.0,0.0,17,38.0,0.0,2.0,6.0,5.0,9.0,1971.0,6.0,16.0,USA,CA,Los Angeles,,,,,,,Chris,Gomez,Christopher Cory,183.0,73.0,R,R,1993-07-19,2008-09-18,gomec001,gomezch02,2002,TBA,AL,1000000
gonzaal01,2001,1,154,636,79,161,25,5,17,76.0,18.0,11.0,43,149.0,0.0,7.0,7.0,10.0,16.0,1973.0,4.0,8.0,USA,FL,Miami,,,,,,,Alex,Gonzalez,Alexander Scott,180.0,72.0,R,R,1994-04-04,2006-05-20,gonza001,gonzaal01,2002,CHN,NL,4250000
gonzaal02,2001,1,145,515,57,129,36,1,9,48.0,2.0,2.0,30,107.0,6.0,10.0,3.0,3.0,13.0,1977.0,2.0,15.0,Venezuela,Aragua,Cagua,,,,,,,Alex,Gonzalez,Alexander,210.0,73.0,R,R,1998-08-25,2014-04-17,gonza002,gonzaal02,2002,FLO,NL,1700000
gonzaju03,2001,1,140,532,97,173,34,1,35,140.0,1.0,0.0,41,94.0,5.0,6.0,0.0,16.0,18.0,1969.0,10.0,20.0,P.R.,,Arecibo,,,,,,,Juan,Gonzalez,Juan Alberto,175.0,75.0,R,R,1989-09-01,2005-05-31,gonzj002,gonzaju03,2002,TEX,AL,11000000
gonzalu01,2001,1,162,609,128,198,36,7,57,142.0,1.0,1.0,100,83.0,24.0,14.0,0.0,5.0,14.0,1967.0,9.0,3.0,USA,FL,Tampa,,,,,,,Luis,Gonzalez,Luis Emilio,180.0,74.0,L,R,1990-09-04,2008-09-28,gonzl001,gonzalu01,2002,ARI,NL,4333333
gracema01,2001,1,145,476,66,142,31,2,15,78.0,1.0,0.0,67,36.0,6.0,4.0,1.0,5.0,7.0,1964.0,6.0,28.0,USA,NC,Winston-Salem,,,,,,,Mark,Grace,Mark Eugene,190.0,74.0,L,L,1988-05-02,2003-09-28,gracm001,gracema01,2002,ARI,NL,3000000
greensh01,2001,1,161,619,121,184,31,4,49,125.0,20.0,4.0,72,107.0,10.0,5.0,0.0,5.0,10.0,1972.0,11.0,10.0,USA,IL,Des Plaines,,,,,,,Shawn,Green,Shawn David,190.0,76.0,L,L,1993-09-28,2007-09-29,grees001,greensh01,2002,LAN,NL,13416667
grievbe01,2001,1,154,542,72,143,30,2,11,72.0,7.0,1.0,87,159.0,2.0,8.0,0.0,2.0,13.0,1976.0,5.0,4.0,USA,TX,Arlington,,,,,,,Ben,Grieve,Benjamin,200.0,76.0,L,R,1997-09-03,2005-10-02,grieb001,grievbe01,2002,TBA,AL,4000000
griffke02,2001,1,111,364,57,104,20,2,22,65.0,2.0,0.0,44,72.0,6.0,4.0,1.0,4.0,8.0,1969.0,11.0,21.0,USA,PA,Donora,,,,,,,Ken,Griffey,George Kenneth,195.0,75.0,L,L,1989-04-03,2010-05-31,grifk002,griffke02,2002,CIN,NL,8557223
grissma02,2001,1,135,448,56,99,17,1,21,60.0,7.0,5.0,16,107.0,0.0,2.0,0.0,2.0,12.0,1967.0,4.0,17.0,USA,GA,Atlanta,,,,,,,Marquis,Grissom,Marquis Deon,190.0,71.0,R,R,1989-08-22,2005-07-31,grism001,grissma02,2002,LAN,NL,5000000
grudzma01,2001,1,133,539,83,146,21,3,13,55.0,4.0,4.0,28,83.0,0.0,11.0,3.0,5.0,9.0,1970.0,6.0,30.0,USA,WI,Milwaukee,,,,,,,Mark,Grudzielanek,Mark James,185.0,73.0,R,R,1995-04-28,2010-06-06,grudm001,grudzma01,2002,LAN,NL,5000000
guerrvl01,2001,1,159,599,107,184,45,4,34,108.0,37.0,16.0,60,88.0,24.0,9.0,0.0,3.0,24.0,1975.0,2.0,9.0,D.R.,Peravia,Nizao,,,,,,,Vladimir,Guerrero,Vladimir,235.0,75.0,R,R,1996-09-19,2011-09-28,guerv001,guerrvl01,2002,MON,NL,8000000
guillca01,2001,1,140,456,72,118,21,4,5,53.0,4.0,1.0,53,89.0,0.0,1.0,7.0,6.0,9.0,1975.0,9.0,30.0,Venezuela,Aragua,Maracay,,,,,,,Carlos,Guillen,Carlos Alfonso,215.0,73.0,B,R,1998-09-06,2011-09-18,guilc001,guillca01,2002,SEA,AL,1400000
gutieri01,2001,1,147,528,76,153,23,3,10,66.0,4.0,3.0,40,56.0,0.0,10.0,17.0,11.0,13.0,1970.0,5.0,23.0,USA,FL,Miami,,,,,,,Ricky,Gutierrez,Ricardo,175.0,73.0,R,R,1993-04-13,2004-10-03,gutir001,gutieri01,2002,CLE,AL,2166667
guzmacr01,2001,1,118,493,80,149,28,14,10,51.0,25.0,8.0,21,78.0,0.0,5.0,8.0,0.0,6.0,1978.0,3.0,21.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Cristian,Guzman,Cristian,180.0,72.0,B,R,1999-04-06,2010-09-08,guzmc001,guzmacr01,2002,MIN,AL,1425000
hairsje02,2001,1,159,532,63,124,25,5,8,47.0,29.0,11.0,44,73.0,0.0,13.0,9.0,4.0,12.0,1976.0,5.0,29.0,USA,IA,Des Moines,,,,,,,Jerry,Hairston,Jerry Wayne,195.0,70.0,R,R,1998-09-11,2013-09-25,hairj002,hairsje02,2002,BAL,AL,300000
haltesh01,2001,1,136,450,53,128,32,7,12,65.0,3.0,3.0,37,100.0,2.0,7.0,7.0,6.0,14.0,1969.0,11.0,8.0,USA,MD,La Plata,,,,,,,Shane,Halter,Shane David,160.0,70.0,R,R,1997-04-06,2004-10-03,halts001,haltesh01,2002,DET,AL,1500000
heltoto01,2001,1,159,587,132,197,54,2,49,146.0,7.0,5.0,98,104.0,15.0,5.0,1.0,5.0,14.0,1973.0,8.0,20.0,USA,TN,Knoxville,,,,,,,Todd,Helton,Todd Lynn,220.0,74.0,L,L,1997-08-02,2013-09-29,heltt001,heltoto01,2002,COL,NL,5000000
henderi01,2001,1,123,379,70,86,17,3,8,42.0,25.0,7.0,81,84.0,0.0,3.0,0.0,2.0,8.0,1958.0,12.0,25.0,USA,IL,Chicago,,,,,,,Rickey,Henderson,Rickey Nelson Henley,180.0,70.0,R,L,1979-06-24,2003-09-19,hendr001,henderi01,2002,BOS,AL,350000
hernajo01,2001,1,152,542,67,135,26,2,25,78.0,5.0,4.0,39,185.0,8.0,2.0,5.0,4.0,9.0,1969.0,7.0,14.0,P.R.,,Rio Piedras,,,,,,,Jose,Hernandez,Jose Antonio,180.0,73.0,R,R,1991-08-09,2006-10-01,hernj001,hernajo01,2002,MIL,NL,3333333
hernara02,2001,1,136,453,55,115,25,0,15,60.0,1.0,1.0,37,68.0,3.0,6.0,9.0,4.0,10.0,1976.0,5.0,20.0,Venezuela,Distrito Federal,Caracas,,,,,,,Ramon,Hernandez,Ramon Jose,220.0,72.0,R,R,1999-06-29,2013-06-12,hernr002,hernara02,2002,OAK,AL,497500
hidalri01,2001,1,146,512,70,141,29,3,19,80.0,3.0,5.0,54,107.0,3.0,16.0,0.0,11.0,15.0,1975.0,6.0,28.0,Venezuela,Distrito Federal,Caracas,,,,,,,Richard,Hidalgo,Richard Jose,220.0,75.0,R,R,1997-09-01,2005-08-04,hidar001,hidalri01,2002,HOU,NL,5500000
higgibo02,2001,1,147,541,84,150,28,6,17,71.0,20.0,12.0,80,65.0,3.0,2.0,1.0,9.0,8.0,1970.0,8.0,18.0,USA,PA,Philadelphia,,,,,,,Bobby,Higginson,Robert Leigh,180.0,71.0,L,R,1995-04-26,2005-05-05,higgb001,higgibo02,2002,DET,AL,5850000
hillesh02,2001,1,139,468,52,123,20,2,12,49.0,3.0,4.0,13,61.0,3.0,7.0,1.0,4.0,12.0,1975.0,7.0,27.0,USA,AZ,Mesa,,,,,,,Shea,Hillenbrand,Shea Matthew,200.0,73.0,R,R,2001-04-02,2007-09-20,hills002,hillesh02,2002,BOS,AL,260000
hockide01,2001,1,112,327,34,82,16,2,3,25.0,6.0,1.0,29,67.0,1.0,2.0,4.0,1.0,7.0,1970.0,4.0,2.0,USA,CA,Torrance,,,,,,,Denny,Hocking,Dennis Lee,180.0,70.0,B,R,1993-09-10,2005-09-28,hockd001,hockide01,2002,MIN,AL,1100000
hunteto01,2001,1,148,564,82,147,32,5,27,92.0,9.0,6.0,29,125.0,0.0,8.0,1.0,1.0,12.0,1975.0,7.0,18.0,USA,AR,Pine Bluff,,,,,,,Torii,Hunter,Torii Kedar,220.0,74.0,R,R,1997-08-22,2015-10-03,huntt001,hunteto01,2002,MIN,AL,2400000
jacksda04,2001,1,122,440,67,106,21,6,4,38.0,23.0,6.0,44,128.0,2.0,6.0,2.0,3.0,6.0,1973.0,8.0,16.0,USA,CA,Los Angeles,,,,,,,Damian,Jackson,Damian Jacques,160.0,70.0,R,R,1996-09-12,2006-08-23,jackd003,jacksda04,2002,DET,AL,625000
jenkige01,2001,1,105,397,60,105,21,1,20,63.0,4.0,2.0,36,120.0,7.0,8.0,0.0,5.0,11.0,1974.0,7.0,21.0,USA,WA,Olympia,,,,,,,Geoff,Jenkins,Geoffrey Scott,205.0,73.0,L,R,1998-04-24,2008-09-28,jenkg001,jenkige01,2002,MIL,NL,3187500
jeterde01,2001,1,150,614,110,191,35,3,21,74.0,27.0,3.0,56,99.0,3.0,10.0,5.0,1.0,13.0,1974.0,6.0,26.0,USA,NJ,Pequannock,,,,,,,Derek,Jeter,Derek Sanderson,195.0,75.0,R,R,1995-05-29,2014-09-28,jeted001,jeterde01,2002,NYA,AL,14600000
jimenda01,2001,1,86,308,45,85,19,0,3,33.0,2.0,3.0,39,68.0,4.0,0.0,0.0,2.0,9.0,1977.0,12.0,21.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,D'Angelo,Jimenez,D'Angelo,190.0,72.0,B,R,1999-09-15,2007-09-29,jimed001,jimend'01,2002,SDN,NL,240000
johnsch04,2001,1,128,451,51,117,32,0,18,75.0,0.0,0.0,38,133.0,2.0,4.0,0.0,3.0,8.0,1971.0,7.0,20.0,USA,FL,Fort Pierce,,,,,,,Charles,Johnson,Charles Edward,215.0,74.0,R,R,1994-05-06,2005-06-11,johnc002,johnsch04,2002,FLO,NL,5000000
jonesan01,2001,1,161,625,104,157,25,2,34,104.0,11.0,4.0,56,142.0,3.0,3.0,0.0,9.0,10.0,1977.0,4.0,23.0,Curacao,,Willemstad,,,,,,,Andruw,Jones,Andruw Rudolf,225.0,73.0,R,R,1996-08-15,2012-10-03,jonea002,jonesan01,2002,ATL,NL,10000000
jonesch06,2001,1,159,572,113,189,33,5,38,102.0,9.0,10.0,98,82.0,20.0,2.0,0.0,5.0,13.0,1972.0,4.0,24.0,USA,FL,DeLand,,,,,,,Chipper,Jones,Larry Wayne,210.0,76.0,B,R,1993-09-11,2012-10-03,jonec004,jonesch06,2002,ATL,NL,11333333
jonesja04,2001,1,149,475,57,131,25,0,14,49.0,12.0,9.0,39,92.0,2.0,3.0,2.0,0.0,10.0,1975.0,4.0,25.0,USA,CA,San Diego,,,,,,,Jacque,Jones,Jacque Dewayne,175.0,70.0,L,L,1999-06-09,2008-06-10,jonej003,jonesja05,2002,MIN,AL,312500
jordabr01,2001,1,148,560,82,165,32,3,25,97.0,3.0,2.0,31,88.0,3.0,6.0,0.0,8.0,18.0,1967.0,3.0,29.0,USA,MD,Baltimore,,,,,,,Brian,Jordan,Brian O'Neal,205.0,73.0,R,R,1992-04-08,2006-09-30,jordb001,jordabr01,2002,LAN,NL,6600000
justida01,2001,1,111,381,58,92,16,1,18,51.0,1.0,2.0,54,83.0,5.0,0.0,0.0,4.0,6.0,1966.0,4.0,14.0,USA,OH,Cincinnati,,,,,,,David,Justice,David Christopher,195.0,75.0,L,L,1989-05-24,2002-09-29,justd001,justida01,2002,OAK,AL,7000000
kaplega01,2001,1,134,483,77,129,29,1,17,72.0,23.0,6.0,61,70.0,2.0,3.0,2.0,7.0,10.0,1975.0,7.0,31.0,USA,CA,Hollywood,,,,,,,Gabe,Kapler,Gabriel Stefan,190.0,74.0,R,R,1998-09-20,2010-08-14,kaplg001,kaplega01,2002,TEX,AL,1850000
karroer01,2001,1,121,438,42,103,22,0,15,63.0,3.0,1.0,41,101.0,2.0,3.0,0.0,3.0,15.0,1967.0,11.0,4.0,USA,NJ,Hackensack,,,,,,,Eric,Karros,Eric Peter,205.0,76.0,R,R,1991-09-01,2004-07-21,karre001,karroer01,2002,LAN,NL,6875000
kendaja01,2001,1,157,606,84,161,22,2,10,53.0,13.0,14.0,44,48.0,4.0,20.0,0.0,2.0,18.0,1974.0,6.0,26.0,USA,CA,San Diego,,,,,,,Jason,Kendall,Jason Daniel,181.0,72.0,R,R,1996-04-01,2010-08-30,kendj001,kendaja01,2002,PIT,NL,6571429
kennead01,2001,1,137,478,48,129,25,3,6,40.0,12.0,7.0,27,71.0,3.0,11.0,7.0,9.0,7.0,1976.0,1.0,10.0,USA,CA,Riverside,,,,,,,Adam,Kennedy,Adam Thomas,195.0,71.0,L,R,1999-08-21,2012-09-07,kenna001,kennead01,2002,ANA,AL,375000
kentje01,2001,1,159,607,84,181,49,6,22,106.0,7.0,6.0,65,96.0,4.0,11.0,0.0,13.0,11.0,1968.0,3.0,7.0,USA,CA,Bellflower,,,,,,,Jeff,Kent,Jeffrey Franklin,185.0,73.0,R,R,1992-04-12,2008-09-27,kentj001,kentje01,2002,SFN,NL,6000000
kleskry01,2001,1,146,538,105,154,34,6,30,113.0,23.0,4.0,88,89.0,7.0,3.0,0.0,9.0,16.0,1971.0,6.0,12.0,USA,CA,Westminster,,,,,,,Ryan,Klesko,Ryan Anthony,220.0,75.0,L,L,1992-09-12,2007-09-25,klesr001,kleskry01,2002,SDN,NL,6000000
knoblch01,2001,1,137,521,66,130,20,3,9,44.0,38.0,9.0,58,73.0,1.0,14.0,5.0,2.0,10.0,1968.0,7.0,7.0,USA,TX,Houston,,,,,,,Chuck,Knoblauch,Edward Charles,175.0,69.0,R,R,1991-04-09,2002-09-27,knobc001,knoblch01,2002,KCA,AL,2000000
konerpa01,2001,1,156,582,92,164,35,0,32,99.0,1.0,0.0,54,89.0,6.0,9.0,0.0,5.0,17.0,1976.0,3.0,5.0,USA,RI,Providence,,,,,,,Paul,Konerko,Paul Henry,220.0,74.0,R,R,1997-09-08,2014-09-28,konep001,konerpa01,2002,CHA,AL,3800000
koskico01,2001,1,153,562,100,155,37,2,26,103.0,27.0,6.0,68,118.0,9.0,12.0,0.0,7.0,16.0,1973.0,6.0,28.0,CAN,MB,Anola,,,,,,,Corey,Koskie,Cordel Leonard,215.0,75.0,L,R,1998-09-09,2006-07-05,koskc001,koskico01,2002,MIN,AL,2150000
kotsama01,2001,1,119,406,67,118,29,1,10,58.0,13.0,5.0,48,58.0,1.0,2.0,1.0,3.0,11.0,1975.0,12.0,2.0,USA,CA,Whittier,,,,,,,Mark,Kotsay,Mark Steven,220.0,72.0,L,L,1997-07-11,2013-09-29,kotsm001,kotsama01,2002,SDN,NL,3050000
lankfra01,4002,3,131,389,58,98,28,4,19,58.0,10.0,2.0,62,145.0,9.0,4.0,1.0,3.0,6.0,1967.0,6.0,5.0,USA,CA,Los Angeles,,,,,,,Ray,Lankford,Raymond Lewis,180.0,71.0,L,L,1990-08-21,2004-10-03,lankr001,lankfra01,2002,SDN,NL,8100000
larueja01,2001,1,121,364,39,86,21,2,12,43.0,3.0,3.0,27,106.0,4.0,9.0,1.0,2.0,11.0,1974.0,3.0,19.0,USA,TX,Houston,,,,,,,Jason,LaRue,Michael Jason,200.0,71.0,R,R,1999-06-15,2010-08-03,laruj001,larueja01,2002,CIN,NL,305000
lawtoma02,4002,3,151,559,95,155,36,1,13,64.0,29.0,8.0,85,80.0,6.0,11.0,0.0,2.0,16.0,1971.0,11.0,30.0,USA,MS,Gulfport,,,,,,,Matt,Lawton,Matthew,180.0,70.0,L,R,1995-09-05,2006-05-16,lawtm002,lawtoma02,2002,CLE,AL,5250000
leeca01,2001,1,150,558,75,150,33,3,24,84.0,17.0,7.0,38,85.0,2.0,6.0,1.0,2.0,15.0,1976.0,6.0,20.0,Panama,Cocle,Aguadulce,,,,,,,Carlos,Lee,Carlos,270.0,74.0,R,R,1999-05-07,2012-10-03,lee-c001,leeca01,2002,CHA,AL,2700000
leede02,2001,1,158,561,83,158,37,4,21,75.0,4.0,2.0,50,126.0,1.0,8.0,0.0,6.0,18.0,1975.0,9.0,6.0,USA,CA,Sacramento,,,,,,,Derrek,Lee,Derrek Leon,240.0,77.0,R,R,1997-04-28,2011-09-28,lee-d002,leede02,2002,FLO,NL,2700000
leetr01,2001,1,157,555,75,143,34,2,20,90.0,3.0,4.0,71,109.0,5.0,4.0,1.0,9.0,15.0,1975.0,5.0,26.0,USA,CA,San Diego,,,,,,,Travis,Lee,Travis Reynolds,205.0,75.0,L,L,1998-03-31,2006-09-01,lee-t002,leetr01,2002,PHI,NL,3000000
loducpa01,2001,1,125,460,71,147,28,0,25,90.0,2.0,4.0,39,30.0,2.0,6.0,5.0,9.0,11.0,1972.0,4.0,12.0,USA,NY,Brooklyn,,,,,,,Paul,Lo Duca,Paul Anthony,193.0,70.0,R,R,1998-06-21,2008-09-27,lodup001,loducpa01,2002,LAN,NL,546667
loftoke01,2001,1,133,517,91,135,21,4,14,66.0,16.0,8.0,47,69.0,1.0,2.0,5.0,5.0,8.0,1967.0,5.0,31.0,USA,IN,East Chicago,,,,,,,Kenny,Lofton,Kenneth,180.0,72.0,L,L,1991-09-14,2007-09-29,loftk001,loftoke01,2002,CHA,AL,1025000
longte01,2001,1,162,629,90,178,37,4,12,85.0,9.0,3.0,52,103.0,8.0,0.0,0.0,6.0,17.0,1976.0,2.0,29.0,USA,AL,Montgomery,,,,,,,Terrence,Long,Terrence Deon,190.0,73.0,L,L,1999-04-14,2006-06-05,longt002,longte01,2002,OAK,AL,675000
lopezja01,2001,1,128,438,45,117,16,1,17,66.0,1.0,0.0,28,82.0,3.0,10.0,1.0,5.0,12.0,1970.0,11.0,5.0,P.R.,,Ponce,,,,,,,Javy,Lopez,Javier,185.0,75.0,R,R,1992-09-18,2006-09-02,lopej001,lopezja01,2002,ATL,NL,6000000
loretma01,2001,1,102,384,40,111,14,2,2,29.0,1.0,2.0,28,46.0,0.0,7.0,7.0,3.0,6.0,1971.0,8.0,14.0,USA,CA,Santa Monica,,,,,,,Mark,Loretta,Mark David,175.0,72.0,R,R,1995-09-04,2009-10-04,lorem001,loretma01,2002,MIL,NL,5000000
lowelmi01,2001,1,146,551,65,156,37,0,18,100.0,1.0,2.0,43,79.0,3.0,10.0,0.0,10.0,9.0,1974.0,2.0,24.0,P.R.,,San Juan,,,,,,,Mike,Lowell,Michael Averett,195.0,76.0,R,R,1998-09-13,2010-10-02,lowem001,lowelmi01,2002,FLO,NL,2300000
lugoju01,2001,1,140,513,93,135,20,3,10,37.0,12.0,11.0,46,116.0,0.0,5.0,15.0,7.0,7.0,1975.0,11.0,16.0,D.R.,Barahona,Barahona,,,,,,,Julio,Lugo,Julio Cesar,175.0,73.0,R,R,2000-04-15,2011-08-23,lugoj001,lugoju01,2002,HOU,NL,325000
maciajo01,2001,1,137,488,62,131,24,6,8,51.0,21.0,6.0,32,54.0,0.0,3.0,8.0,3.0,7.0,1972.0,1.0,25.0,Panama,Panama,Panama,,,,,,,Jose,Macias,Jose Prado,173.0,70.0,B,R,1999-05-12,2005-10-02,macij001,maciajo01,2002,DET,AL,375000
martied01,2001,1,132,470,80,144,40,1,23,116.0,4.0,1.0,93,90.0,9.0,9.0,0.0,9.0,11.0,1963.0,1.0,2.0,USA,NY,New York,,,,,,,Edgar,Martinez,Edgar,175.0,72.0,R,R,1987-09-12,2004-10-03,marte001,martied01,2002,SEA,AL,7086668
martira03,2001,1,128,391,48,99,18,3,5,37.0,1.0,2.0,38,52.0,6.0,5.0,6.0,6.0,11.0,1972.0,10.0,10.0,USA,PA,Philadelphia,,,,,,,Ramon,Martinez,Ramon E.,170.0,73.0,R,R,1998-06-20,2009-06-02,martr003,martira03,2002,SFN,NL,775000
martiti02,2001,1,154,589,89,165,24,2,34,113.0,1.0,2.0,42,89.0,2.0,2.0,0.0,2.0,12.0,1967.0,12.0,7.0,USA,FL,Tampa,,,,,,,Tino,Martinez,Constantino,205.0,74.0,L,R,1990-08-20,2005-10-02,martt002,martiti02,2002,SLN,NL,5750000
mathemi01,2001,1,121,381,40,83,12,0,7,42.0,0.0,1.0,28,76.0,5.0,4.0,8.0,3.0,11.0,1970.0,9.0,22.0,USA,OH,Columbus,,,,,,,Mike,Matheny,Michael Scott,205.0,75.0,R,R,1994-04-07,2006-05-31,mathm001,mathemi01,2002,SLN,NL,2500000
matthga02,4002,3,152,405,63,92,15,2,14,44.0,8.0,5.0,60,100.0,2.0,1.0,5.0,1.0,8.0,1974.0,8.0,25.0,USA,CA,San Francisco,,,,,,,Gary,Matthews,Gary Nathaniel,200.0,75.0,B,R,1999-06-04,2010-06-02,mattg002,matthga02,2002,NYN,NL,237500
maynebr01,4002,3,100,326,28,93,11,1,2,40.0,1.0,2.0,26,41.0,5.0,1.0,0.0,6.0,12.0,1968.0,4.0,19.0,USA,CA,Loma Linda,,,,,,,Brent,Mayne,Brent Danem,195.0,73.0,L,R,1990-09-18,2004-10-02,maynb001,maynebr01,2002,KCA,AL,2500000
mcgrifr01,4002,3,146,513,67,157,25,2,31,102.0,1.0,2.0,66,106.0,13.0,3.0,0.0,4.0,13.0,1963.0,10.0,31.0,USA,FL,Tampa,,,,,,,Fred,McGriff,Frederick Stanley,200.0,75.0,L,L,1986-05-17,2004-07-15,mcgrf001,mcgrifr01,2002,CHN,NL,7250000
mclemma01,2001,1,125,409,78,117,16,9,5,57.0,39.0,7.0,69,84.0,0.0,0.0,3.0,6.0,6.0,1964.0,10.0,4.0,USA,CA,San Diego,,,,,,,Mark,McLemore,Mark Tremell,175.0,71.0,B,R,1986-09-13,2004-10-02,mclem001,mclemma01,2002,SEA,AL,3150000
menecfr01,2001,1,139,471,82,114,22,2,12,60.0,2.0,3.0,79,97.0,0.0,19.0,3.0,6.0,13.0,1971.0,1.0,7.0,USA,NY,Staten Island,,,,,,,Frank,Menechino,Frank,175.0,69.0,R,R,1999-09-06,2005-10-02,menef001,menecfr01,2002,OAK,AL,295000
mientdo01,2001,1,151,543,77,166,39,1,15,74.0,2.0,6.0,67,92.0,6.0,9.0,0.0,7.0,10.0,1974.0,6.0,19.0,USA,OH,Toledo,,,,,,,Doug,Mientkiewicz,Douglas Andrew,195.0,74.0,L,R,1998-09-18,2009-10-04,miend001,mientdo01,2002,MIN,AL,285000
millake01,2001,1,144,449,62,141,39,5,20,85.0,0.0,0.0,39,70.0,2.0,5.0,0.0,2.0,8.0,1971.0,9.0,24.0,USA,CA,Los Angeles,,,,,,,Kevin,Millar,Kevin Charles,195.0,73.0,R,R,1998-04-11,2009-10-03,millk005,millake01,2002,FLO,NL,900000
milleda02,2001,1,123,380,45,103,19,0,13,47.0,0.0,1.0,35,80.0,9.0,4.0,4.0,2.0,9.0,1969.0,10.0,13.0,USA,WI,La Crosse,,,,,,,Damian,Miller,Damian Donald,202.0,75.0,R,R,1997-08-10,2007-09-30,milld002,milleda02,2002,ARI,NL,2650000
molinbe01,2001,1,96,325,31,85,11,0,6,40.0,0.0,1.0,16,51.0,3.0,8.0,2.0,4.0,8.0,1974.0,7.0,20.0,P.R.,,Rio Piedras,,,,,,,Bengie,Molina,Benjamin Jose,190.0,71.0,R,R,1998-09-21,2010-10-03,molib001,molinbe01,2002,ANA,AL,350000
mondera01,2001,1,149,572,88,144,26,4,27,84.0,30.0,11.0,73,128.0,3.0,6.0,0.0,2.0,13.0,1971.0,3.0,12.0,D.R.,San Cristobal,San Cristobal,,,,,,,Raul,Mondesi,Raul Ramon,202.0,71.0,R,R,1993-07-19,2005-05-27,mondr002,mondera01,2002,TOR,AL,11000000
morame01,2001,1,128,436,49,109,28,0,7,48.0,11.0,4.0,41,91.0,2.0,14.0,5.0,7.0,6.0,1972.0,2.0,2.0,Venezuela,Yaracuy,Agua Negra,,,,,,,Melvin,Mora,Melvin,200.0,71.0,R,R,1999-05-30,2011-06-29,moram002,morame01,2002,BAL,AL,350000
murraca01,2001,1,106,326,54,80,14,2,6,25.0,8.0,8.0,32,57.0,0.0,3.0,3.0,0.0,5.0,1971.0,7.0,30.0,USA,TX,Dallas,,,,,,,Calvin,Murray,Calvin Duane,190.0,71.0,R,R,1999-06-22,2004-10-01,murrc001,murraca01,2002,SFN,NL,305000
nevinph01,2001,1,149,546,97,167,31,0,41,126.0,4.0,4.0,71,147.0,7.0,4.0,0.0,3.0,13.0,1971.0,1.0,19.0,USA,CA,Fullerton,,,,,,,Phil,Nevin,Phillip Joseph,180.0,74.0,R,R,1995-06-11,2006-09-29,nevip001,nevinph01,2002,SDN,NL,2600000
nixontr01,2001,1,148,535,100,150,31,4,27,88.0,7.0,4.0,79,113.0,1.0,7.0,6.0,6.0,8.0,1974.0,4.0,11.0,USA,NC,Durham,,,,,,,Trot,Nixon,Christopher Trotman,195.0,73.0,L,L,1996-09-21,2008-06-28,nixot001,nixontr01,2002,BOS,AL,2700000
nunezab01,2001,1,115,301,30,79,11,4,1,21.0,8.0,2.0,28,53.0,1.0,1.0,4.0,1.0,0.0,1976.0,3.0,16.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Abraham,Nunez,Abraham Orlando,200.0,71.0,B,R,1997-08-27,2008-06-08,nunea001,nunezab01,2002,PIT,NL,200000
ochoaal01,4002,3,148,536,73,148,30,7,8,52.0,17.0,13.0,45,76.0,0.0,4.0,4.0,4.0,10.0,1972.0,3.0,29.0,USA,FL,Miami Lakes,,,,,,,Alex,Ochoa,Alex,175.0,72.0,R,R,1995-09-18,2002-09-29,ochoa001,ochoaal01,2002,MIL,NL,2750000
offerjo01,2001,1,128,524,76,140,23,3,9,49.0,5.0,2.0,61,97.0,2.0,1.0,3.0,5.0,9.0,1968.0,11.0,8.0,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Jose,Offerman,Jose Antonio,150.0,72.0,B,R,1990-08-19,2005-10-02,offej001,offerjo01,2002,BOS,AL,6750000
olerujo01,2001,1,159,572,91,173,32,1,21,95.0,3.0,1.0,94,70.0,19.0,5.0,1.0,7.0,21.0,1968.0,8.0,5.0,USA,WA,Seattle,,,,,,,John,Olerud,John Garrett,205.0,77.0,L,L,1989-09-03,2005-10-02,olerj001,olerujo01,2002,SEA,AL,6950000
ordonma01,2001,1,160,593,97,181,40,1,31,113.0,25.0,7.0,70,70.0,7.0,5.0,0.0,3.0,14.0,1974.0,1.0,28.0,Venezuela,Distrito Federal,Caracas,,,,,,,Magglio,Ordonez,Magglio,215.0,72.0,R,R,1997-08-29,2011-09-27,ordom001,ordonma01,2002,CHA,AL,6500000
